Datetime,Text,label,label2
2022-05-08,nah i see that leagueoflegends we cannot be friends anymore,-1,-1
2022-05-08,baby tali has a capybara this is so precious omg,-1,1
2022-05-08,it s similar to leagueoflegends but here is a vid about it,1,0
2022-05-08,omg,-1,0
2022-05-08,leagueoflegends top streams a las hora esp th antonioviewers elojoninjaviewers,-1,1
2022-05-08,nobody is being homophobic by making non canon fan art in their corner of the internet if anything you are the one using it to go out and attack people for making stuff they like i am bisexual too it s not an attack you re a sensitive toddler with a victim complex,1,-1
2022-05-08,i went to an american olympic skating tour tonight and marai nagasu skated to warriors from leagueoflegends and lemme tell you i screamed,1,-1
2022-05-08,fkin hell it is time to get back to league boomer time it is,1,-1
2022-05-08,this has spiraled hard into irrelevant topics or everyone talking in circles so i leave this vi masks flirting with insults as proven with caitlyn if we take jayce being called pretty boy at face value she is bi if we take it in a subjective text then she is bi,-1,1
2022-05-08,the idea leagueoflegends has confirmed lore arcane is an au in the game it is a skin line there are lots of different skin lines attached to various aus the i do not know hub universe lore default skin lore is not remotely fixed minute to minute,1,0
2022-05-08,enemy von imagine dragons feat jid and leagueoflegends,1,-1
2022-05-08,goin to be playing arams in leagueoflegends tonight for meme stream redeem so please offer me some emotional support i am about to have my booty slamdanced w where fawnlace on ttv when right meow who me you and the stardust crew starting in minutes,1,1
2022-05-08,who remembers that love leagueoflegends visit us com,1,1
